,0,1,2,3,4,5
0,1.1176161368376463e-05,0.004387635061318251,-0.11545746273949574,0.8376420845389135,1.7907416318173226,-0.0013547806256188134
1,-0.00019835505804503302,0.006115781660633144,-57.769477205393024,116.663009755909,-54.049037795714405,-0.0033263085710475843
2,-0.0007265506856642833,0.009767377924944908,-56.66173477854476,113.34701925872132,-49.667382890660676,-0.0072492077300791696
3,-0.001545868365996863,0.013284694984613259,-55.46463408654341,110.18455960434511,-45.67686145458729,-0.011118684088035643
4,-0.002618112629216901,0.016710459256392803,-54.222253560345905,107.17659837923695,-42.024907871022116,-0.014976351302166757
5,-0.0039133971944670725,0.02007424800326422,-52.96552917957625,104.32121112940136,-38.66968094369248,-0.018849280521324077
6,-0.005407342028166053,0.023397042752112022,-51.71616911287455,101.61468659096592,-35.577257270970904,-0.022754955028232285
7,-0.00707936980182988,0.026694037648466888,-50.48933134852769,99.05223351318382,-32.719656455928046,-0.02670435847797018
8,-0.008911639449969816,0.029976428359234933,-49.29547748859762,96.62843847781986,-30.073435984540502,-0.03070397489174211
9,-0.010888361701755639,0.033252583028030365,-48.14167259384065,94.3375651190182,-27.618677605958226,-0.0347571277111951
10,-0.012995350001339764,0.03652882686272751,-47.03250799276005,92.17375056787213,-25.338245197707888,-0.03886490260147306
11,-0.015219719677844964,0.039809978750234995,-45.97076409579458,90.13113429514165,-23.217233112142033,-0.04302679935229265
12,-0.017549682057781863,0.04309972516095257,-44.95789157099017,88.20394194185916,-21.242549926668527,-0.047241202086324804
13,-0.019974400122132155,0.04640088526046325,-43.994364022833636,86.38653890250879,-19.402599764663176,-0.051505724180264056
14,-0.022483884375183356,0.04971560209438375,-43.07993869208703,84.67346346283597,-17.687034895482356,-0.05581746456129564
15,-0.025068915092832218,0.05304548282496597,-42.21385059519643,83.05944608772626,-16.086561116766216,-0.06017319983968597
16,-0.027720981886070327,0.0563917034092371,-41.39495801422663,81.5394193462025,-14.592782742008792,-0.06456952901195957
17,-0.030432234604123885,0.05975508816587455,-40.621852104197735,80.10852155193514,-13.198077687757698,-0.0690029824640479
18,-0.033195441634250006,0.06313617140308578,-39.89293981579,78.7620962428554,-11.895495717658273,-0.07347010369071232
19,-0.03600395300893683,0.06653524607786385,-39.20650682562641,77.49568896804706,-10.678674710176661,-0.07796750990688071
20,-0.03885166664074143,0.06995240295811585,-38.56076538715308,76.3050423953737,-9.541771109201912,-0.0824919361788384
21,-0.04173299661832219,0.07338756272857079,-37.95389073851712,75.18609043515963,-8.47940165011771,-0.08704026661046398
22,-0.04464284291095902,0.076840502767186,-37.384048778894645,74.13495185136219,-7.486594135590032,-0.09160955533158029
23,-0.04757656210585725,0.08031087982077253,-36.84941704858521,73.14792367369007,-6.5587455386327305,-0.09619703945406866
24,-0.050529938985630816,0.08379824945974725,-36.34820054992279,72.22147461272937,-5.6915860862175,-0.10080014572338182
25,-0.053499158871286666,0.08730208294711908,-35.87864357618844,71.35223860201097,-4.881148260185814,-0.10541649225620747
26,-0.05648078072897358,0.09082178198454091,-35.439038439373654,70.53700853674825,-4.12373986842661,-0.11004388649088942
